"BTC","ETH","XRP","DOGE"
0,0,0,0
-0.0262994199139186,-0.0451437559193479,-0.0503809939817826,-0.0285440897677414
0.00628057583710806,0.0100841314875915,0.0136760856040578,0.00852524569093194
-0.00628323029186717,-0.01477832040342,-0.0149248723969821,-0.014161717863947
0.00310804823770638,0.0103603251152977,0.00955174991248647,0.00986483070058641
0.0104391753321078,0.0110761730080338,0.0153987334681233,0.00255181049894215
0.00265057733611762,0.00616414995878056,0.00472055643118759,0.00603849700805381
0.00128574981144958,-0.00670116864130499,0.00847561624047526,-0.000971587490200765
0.0142273208512567,0.0100313705344375,0.0114167504726843,0.0096973017795059
0.0109114856394328,0.0103614816803512,0.0131831642446425,0.00977576717550499
-0.000897818955886365,-0.00306594160999385,-0.00961212375183519,-0.00773935077260202
0.0118183459500436,0.016261795238468,0.0138143274781972,0.00723118194313788
-0.00996912858039956,-0.0163875021153386,-0.00906608424468356,-0.0168895714249746
0.0135273055276013,0.0159386508313153,0.00864371020163815,0.0042249128652887
0.00500672400643332,0.00694694321891465,0.00343275575176722,-0.000851523561934409
-0.00911733063262865,-0.0154102280114268,-0.0076170064527335,-0.00559826541743291
-0.0211134711506862,-0.0141641613385683,-0.00933715450611286,-0.0129501605115252
0.00533993527750454,0.00835044092621473,0.000736655616963075,0.00766012193320154
0.00120282794051541,0.00132231779616276,-0.0128192760102016,-0.00694148700117081
-0.00837048209760205,-0.0112107222917261,-0.0110780592617731,-0.0130543314100282
-0.00860350932671672,-0.0132222907071755,-0.0122643046671616,-0.000421114171776926
0.0135170165290788,0.0207591763131356,0.018522834026109,0.020477601476703
-0.011926922181198,-0.00823970779190297,-0.0115416260690586,-0.0165619246853466
0.000466812735659516,-0.00684751113240623,-0.0048477473872411,0.000466812735659294
-0.0138710406971878,-0.0112840057903112,-0.0138712570375674,-0.00462241985952727
0.00368748372628325,0.000866862840970484,0.00788191664968769,0.000229267023326596
0.00377571050229797,0.00735828220916712,0.00795386642224533,0.00608251660021297
-0.00131655927604513,-0.00479897016895947,-0.00113093108234424,0.00213370291610682
-0.0236836066560127,-0.0219451536694022,-0.0355914669075674,0.00795745096310574
-0.0092869322430964,-0.0308038486714315,-0.0286110684342423,-0.0193485039885311
-0.00154506257402431,-0.00943436296940359,-0.0136505813863819,-0.0358341360526566
0.00136222275240705,0.00549148484707906,0.00656139788189838,0.00484452458828111
-0.0279974734698456,-0.0246793789350059,-0.0354184481658965,-0.00962726686809567
0.00114901809637402,-0.00206072006406721,0.00380408855145109,-0.0149063726569243
-0.00130652450633484,0.000255823994487869,0.00205025472188478,0.00560594541428849
-0.0170154040537085,-0.0259529787072577,-0.028999584912802,-0.0250846121021548
0.0363515269759986,0.0517286082073953,0.0448825207475156,0.0317111474194969
0.00782196766112975,0.00929694680933846,0.0225348235967474,0.0113042694970025
-0.01037983724245,-0.0160424799417811,-0.0112094724498585,-0.0161904288379153
0.0052179258231515,0.0042105490128117,0.0107385208451209,0.0133433332670696
-0.0256376799980682,-0.0345633184014105,-0.0324546577620154,-0.0279524958465198
0.00440768767854749,0.0114545566996904,0.0155515398347581,0.0124862082437482
0.00601270800380505,0.00901862138006138,0.00660742766239561,0.0117433827127911
-0.0122075835537441,-0.0105263291704132,-0.000143898430095019,-0.00650956243910716
-0.0164381862155505,-0.0303115068085242,-0.0348505783263374,-0.00964314308272085
-0.00521730411520238,-0.0242309823593247,-0.00341017065561591,-0.00747719208264108
0.000663993880383629,0.00993371726246028,0.0114132730292814,-0.0164499434918677
0.0177219863784401,0.00996860301174962,0.0230988301681453,0.0177219863784408
0.01572623106102,0.0325608453866941,0.0303146366606158,0.0214634814511641
0.00395827170785523,0.0130214012386203,0.00418453410956397,0.00395827170785501
-0.00125953967985915,-0.00550980890937947,-0.00346255520955441,-0.0104550067729594
0.00427669021896371,0.00656226566193041,0.0023132841182588,0.00312128858840777
-0.0215754508923727,-0.0241022777274553,-0.0310635501812491,-0.0227321890201975
0.0320482317886484,0.029796366780257,0.0197802374593388,0.0215769319213535
-0.00957627790958959,-0.0087238843346551,-0.00953391846153397,-0.00840737070460751
-0.00994001780463094,-0.0120351649401753,-0.015827087662177,-0.0111089250096124
-0.0101152083771723,-0.0139307183493376,-0.0219672631655937,-0.00777875871615263
-0.0107270727174935,-0.00855272136900354,0.000546846532038014,-0.00607048688754297
-0.00464971119648361,-0.00522804900641738,-0.00384565384965244,-0.000014708692334775
0.00458422508629042,0.0139476619390324,-0.00117833479482357,-0.00587490570384741
-0.0179592804182409,-0.0267832089515263,-0.0181816889795479,-0.0156255570720207
0.00248429147895379,0.00100703470244223,-0.00463853613928805,0.00597469641872239
-0.00745933581627156,-0.00962278267029948,-0.0137848641439773,-0.02031749075964
-0.00619627035006864,-0.0185179048840842,-0.0152064616250892,-0.0251992174756848
0.013713513681175,0.0195589240810099,0.0106246202810788,0.0256326059183858
-0.0280563004082381,-0.044762958572341,-0.0326498751600077,-0.0174492475125165
0.00494689671262272,0.00173858355870937,0.00549374273186393,0.00728881815770377
-0.000831446631417876,-0.0115264599322522,-0.00290903047279109,-0.000831446631417432
0.00643627689924564,-0.00391355040856567,-0.00290518952641908,0.00760518410422839
0.0122606897641706,0.0206420730662042,0.015025365261841,0.0215630824264841
-0.00628190651896432,-0.00719178024335321,0.000655570551941681,-0.0120857533387648
0.00337177253668663,0.00456781392259398,0.00987847225451677,0.0114877591148663
-0.0204428323224164,-0.0215122126046108,-0.0235273501266217,-0.0215982339529723
0.000989753027317519,-0.00177633484857243,-0.00201972999360295,-0.00946937776281942
0.0180749995645666,0.023213977055403,0.0227914121128697,0.0204087229107854
0.00726690613746506,0.00787803021866651,0.00943872779346616,0.00610072524728422
-0.000868923536659238,-0.000178457561307077,0.00713660045378048,-0.00203646599269836
0.016554918248131,0.0331666383933582,0.0290843798924869,0.0235398127700832
0.0130487818073277,0.022966357428766,0.0121859934803302,0.0153662799476895
0.00564707527138708,0.0112293598614697,0.00215850306472826,-0.00599449974409927
-0.00943369674261163,-0.016109762785125,-0.00795264530844014,-0.0117783637018654
0.00524508048365391,0.00350491521178409,0.00895079654315586,0.00524508048365391
-0.00387763616586412,-0.010439373004794,-0.00454510082831835,-0.00387763616586456
0.0178451231134016,0.0252027623888873,0.0308824326821817,0.0143177825954344
-0.0233981937951881,-0.0299530082069577,-0.0343620065515274,-0.0222210306221742
0.00491396790095955,0.000418326032672667,0.0077185296845862,0.00137831306865155
-0.00903749902942685,-0.0156510382578503,-0.0117494079637616,-0.014958179439154
0.00375932181047745,0.012891040945255,0.0118741450238708,0.0049462655700061
0.00699915613651569,0.0115212442768788,0.00845706809264959,0.0176187249639759
0.00205089495511146,0.00501637677610045,0.00190957654207811,-0.00501627226798051
0.00870784653863765,0.0141152021176119,0.0164391532702178,0.0110691227243171
-0.00121371260927639,-0.0058864612463978,-0.00787977235086214,-0.0000351620898320082
-0.000771165326028722,-0.00246193043743315,0.0233032852020726,0.000405997846985695
-0.00311063563918346,-0.00586169355228972,-0.0131520376216027,-0.0113800271216902
-0.00661274354887986,-0.00542742173536492,-0.00308870332589131,0.00165664793362685
-0.00146225425423552,-0.00931402263834435,0.00155657518719618,0.00323259004997301
-0.00932431837870951,-0.0129580524303057,0.0203747753774795,-0.0151963258559324
-0.0150286377063811,-0.0235694788553342,-0.0310321092477285,-0.0162071882258257
-0.00180998749545047,0.00360218601117968,0.0000222980355440161,0.00406892420432547
-0.00656933245990388,-0.00256484827343595,0.000991759562900749,0.00160350929597008
-0.000491771667991969,0.00407813958106296,-0.0030676068296101,-0.00165523893129027
-0.000749997354525078,0.00307572428110436,0.00500371585647659,-0.00191481985081698
0.0171379921284327,0.0302980208821797,0.062878035710841,0.0148042687822132
0.020485453653956,0.0242365304664807,0.0380573094560014,0.0158016043415288
0.0099723488750918,0.0173617156731165,0.00603129677385391,0.00172244940295085
-0.00622188883955488,-0.00218694222347704,-0.00562941596629096,-0.00740602160077253
0.0258722991263607,0.0270047835752365,0.02802102779923,0.031778990841751
-0.00180982904862859,-0.00160834338161742,-0.017240787224175,0.000543113213398394
